ID,Internal_id,germinated,total,non_germinated,rate,Source_name,name,Parents_id,Amplification_round_starting,Admixture_internal,Admixture_as_database,Latitude,Longitude,iso_alpha,Temperature,Data_germination_filtered_for_viability,sequencer,short_name,Collector,Accession_ID,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
6113,2021-0450,45,46,1,0.97826087,A. thaliana,T550,2015-336,9.2021,Sweden,south_sweden,55.81,13.1,SWE,20degree_LD,NA,GMI,Kävlinge 11,Mattias Jakobsson,CS77304,7.9,6.1,2.6,618.5,20.3,-2.8,23.1,15.3,2.6,16,0.5,643,68,34,22,199,113,187,149
6114,2021-0576,53,55,2,0.963636364,A. thaliana,T570,2017-126,9.2021,Sweden,south_sweden,55.81,13.13,SWE,20degree_LD,NA,GMI,Kävlinge 13,Mattias Jakobsson,CS77305,7.9,6.1,2.6,618.5,20.3,-2.8,23.1,15.3,2.6,16,0.5,643,68,34,22,199,113,187,149
6118,2021-0577,60,60,0,1,A. thaliana,T610,2017-093,9.2021,Sweden,south_sweden,55.7,13.2,SWE,20degree_LD,NA,GMI,Öresundsv,Mattias Jakobsson,CS77307,7.8,6.1,2.6,618,20.2,-2.9,23.1,15.2,2.4,15.9,0.3,665,69,35,22,203,117,191,157
6122,2021-0578,98,99,1,0.98989899,A. thaliana,T670,2017-134,9.2021,Sweden,south_sweden,55.84,13.31,SWE,20degree_LD,NA,GMI,Eslöv 7,Mattias Jakobsson,CS77308,7.5,6.2,2.6,620.8,20,-3.4,23.4,14.9,2.1,15.6,0,702,73,38,22,215,124,202,167
6125,2021-0579,114,114,0,1,A. thaliana,T710,2017-135,9.2021,Sweden,south_sweden,55.84,13.31,SWE,20degree_LD,NA,GMI,Eslöv 5,Mattias Jakobsson,CS77310,7.5,6.2,2.6,620.8,20,-3.4,23.4,14.9,2.1,15.6,0,702,73,38,22,215,124,202,167
6126,2021-0580,64,65,1,0.984615385,A. thaliana,T720,2017-133,9.2021,Sweden,south_sweden,55.84,13.3,SWE,20degree_LD,NA,GMI,Eslöv 6,Mattias Jakobsson,CS77311,7.5,6.2,2.6,620.8,20,-3.4,23.4,14.9,2.1,15.6,0,702,73,38,22,215,124,202,167
6128,2021-0581,78,78,0,1,A. thaliana,T740,2017-130,9.2021,Sweden,south_sweden,55.84,13.29,SWE,20degree_LD,NA,GMI,Eslöv 13,Mattias Jakobsson,CS77313,7.5,6.2,2.6,620.8,20,-3.4,23.4,14.9,2.1,15.6,0,702,73,38,22,215,124,202,167
6131,2021-0582,67,67,0,1,A. thaliana,T780,2017-136,9.2021,Sweden,south_sweden,55.84,13.32,SWE,20degree_LD,NA,GMI,Eslöv 14,Mattias Jakobsson,CS77315,7.5,6.2,2.6,620.8,20,-3.4,23.4,14.9,2.1,15.6,0,702,73,38,22,215,124,202,167
6132,2021-0583,83,84,1,0.988095238,A. thaliana,T790,2017-137,9.2021,Sweden,south_sweden,55.84,13.32,SWE,20degree_LD,NA,GMI,Eslöv 17,Mattias Jakobsson,CS77316,7.5,6.2,2.6,620.8,20,-3.4,23.4,14.9,2.1,15.6,0,702,73,38,22,215,124,202,167
6133,2021-0584,96,96,0,1,A. thaliana,T800,2017-131,9.2021,Sweden,south_sweden,55.84,13.29,SWE,20degree_LD,NA,GMI,Eslöv 16,Mattias Jakobsson,CS77317,7.5,6.2,2.6,620.8,20,-3.4,23.4,14.9,2.1,15.6,0,702,73,38,22,215,124,202,167
6134,2021-0585,80,80,0,1,A. thaliana,T810,2017-132,9.2021,Sweden,south_sweden,55.84,13.29,SWE,20degree_LD,NA,GMI,Eslöv 15,Mattias Jakobsson,CS77318,7.5,6.2,2.6,620.8,20,-3.4,23.4,14.9,2.1,15.6,0,702,73,38,22,215,124,202,167
6136,2021-0586,68,69,1,0.985507246,A. thaliana,T840,2017-145,9.2021,Sweden,south_sweden,55.93,13.55,SWE,20degree_LD,NA,GMI,Höör 3,Mattias Jakobsson,CS77319,7.4,6.1,2.6,618.9,19.9,-3.3,23.2,14.8,2,15.5,-0.1,696,73,38,21,212,124,199,167
6137,2021-0496,57,57,0,1,A. thaliana,T850,2016-950,9.2021,Spain,south_sweden,55.94,13.56,SWE,20degree_LD,NA,GMI,Höör 6,Mattias Jakobsson,CS77320,7.4,6.1,2.6,618.9,19.9,-3.3,23.2,14.8,2,15.5,-0.1,696,73,38,21,212,124,199,167
6138,2021-0587,46,46,0,1,A. thaliana,T860,2017-144,9.2021,Sweden,south_sweden,55.94,13.55,SWE,20degree_LD,NA,GMI,Höör 9,Mattias Jakobsson,CS77321,7.4,6.1,2.6,618.9,19.9,-3.3,23.2,14.8,2,15.5,-0.1,696,73,38,21,212,124,199,167
6140,2021-0588,49,49,0,1,A. thaliana,T880,2017-147,9.2021,Sweden,south_sweden,55.94,13.55,SWE,20degree_LD,NA,GMI,Höör 7,Mattias Jakobsson,CS77322,7.4,6.1,2.6,618.9,19.9,-3.3,23.2,14.8,2,15.5,-0.1,696,73,38,21,212,124,199,167
6142,2021-0731,66,67,1,0.985074627,A. thaliana,T900,2017-353,9.2021,Sweden,south_sweden,55.94,13.56,SWE,20degree_LD,NA,GMI,Höör 5,Mattias Jakobsson,CS77323,7.4,6.1,2.6,618.9,19.9,-3.3,23.2,14.8,2,15.5,-0.1,696,73,38,21,212,124,199,167
6145,2021-0589,96,97,1,0.989690722,A. thaliana,T930,2017-146,9.2021,Sweden,south_sweden,55.95,13.55,SWE,20degree_LD,NA,GMI,Höör 11,Mattias Jakobsson,CS77324,7.4,6.1,2.6,618.9,19.9,-3.3,23.2,14.8,2,15.5,-0.1,696,73,38,21,212,124,199,167
6148,2021-0590,59,59,0,1,A. thaliana,T960,2017-143,9.2021,Sweden,south_sweden,55.93,13.55,SWE,20degree_LD,NA,GMI,Höör 17,Mattias Jakobsson,CS77325,7.4,6.1,2.6,618.9,19.9,-3.3,23.2,14.8,2,15.5,-0.1,696,73,38,21,212,124,199,167
6149,2021-0472,154,154,0,1,A. thaliana,T970,2015-356,9.2021,Sweden,south_sweden,55.93,13.55,SWE,20degree_LD,NA,GMI,Höör 16,Mattias Jakobsson,CS77326,7.4,6.1,2.6,618.9,19.9,-3.3,23.2,14.8,2,15.5,-0.1,696,73,38,21,212,124,199,167
6150,2021-0591,76,76,0,1,A. thaliana,T980,2017-142,9.2021,Sweden,south_sweden,55.93,13.53,SWE,20degree_LD,NA,GMI,Höör 15,Mattias Jakobsson,CS77327,7.4,6.1,2.6,618.9,19.9,-3.3,23.2,14.8,2,15.5,-0.1,696,73,38,21,212,124,199,167
6151,2021-0592,65,66,1,0.984848485,A. thaliana,T990,2017-128,9.2021,Sweden,south_sweden,55.65,13.22,SWE,20degree_LD,NA,GMI,Staff 3,Mattias Jakobsson,CS77328,7.9,6,2.6,615.5,20.2,-2.6,22.8,15.3,2.5,15.9,0.4,647,67,35,21,195,116,184,154
6173,2021-0501,88,89,1,0.988764045,A. thaliana,TÅD 05,2016-952,9.2021,Sweden,north_sweden,62.87,18.34,SWE,20degree_LD,NA,GMI,TÅD,Mattias Jakobsson,CS77336,3.2,8.3,2.4,868.4,20.6,-12.8,33.4,13.4,-3.4,14.6,-7.8,642,74,37,25,205,114,183,144
6188,2021-0664,63,63,0,1,A. thaliana,TDr-1,2017-162,9.2021,Sweden,south_sweden,55.77,14.14,SWE,20degree_LD,NA,GMI,TDr,Mattias Jakobsson,CS77345,7.4,5.7,2.5,615,19.7,-2.8,22.5,14.9,1.9,15.5,0,623,69,35,21,191,111,179,147
6189,2021-0668,58,58,0,1,A. thaliana,TDr-2,2017-161,9.2021,Sweden,south_sweden,55.77,14.14,SWE,20degree_LD,NA,GMI,TDr,Mattias Jakobsson,CS77351,7.4,5.7,2.5,615,19.7,-2.8,22.5,14.9,1.9,15.5,0,623,69,35,21,191,111,179,147
6191,2021-0669,77,77,0,1,A. thaliana,TDr-4,2017-160,9.2021,Sweden,south_sweden,55.77,14.14,SWE,20degree_LD,NA,GMI,TDr,Mattias Jakobsson,CS77352,7.4,5.7,2.5,615,19.7,-2.8,22.5,14.9,1.9,15.5,0,623,69,35,21,191,111,179,147
6192,2021-0670,80,82,2,0.975609756,A. thaliana,TDr-5,2017-159,9.2021,Sweden,south_sweden,55.77,14.14,SWE,20degree_LD,NA,GMI,TDr,Mattias Jakobsson,CS77353,7.4,5.7,2.5,615,19.7,-2.8,22.5,14.9,1.9,15.5,0,623,69,35,21,191,111,179,147
6193,2021-0671,76,78,2,0.974358974,A. thaliana,TDr-7,2017-158,9.2021,Sweden,south_sweden,55.77,14.13,SWE,20degree_LD,NA,GMI,TDr,Mattias Jakobsson,CS77354,7.4,5.7,2.5,615,19.7,-2.8,22.5,14.9,1.9,15.5,0,623,69,35,21,191,111,179,147
6194,2021-0672,69,69,0,1,A. thaliana,TDr-8,2017-157,9.2021,Sweden,south_sweden,55.77,14.13,SWE,20degree_LD,NA,GMI,TDr,Mattias Jakobsson,CS77355,7.4,5.7,2.5,615,19.7,-2.8,22.5,14.9,1.9,15.5,0,623,69,35,21,191,111,179,147
6195,2021-0673,95,96,1,0.989583333,A. thaliana,TDr-9,2017-156,9.2021,Sweden,south_sweden,55.77,14.13,SWE,20degree_LD,NA,GMI,TDr,Mattias Jakobsson,CS77356,7.4,5.7,2.5,615,19.7,-2.8,22.5,14.9,1.9,15.5,0,623,69,35,21,191,111,179,147
6198,2021-0665,74,74,0,1,A. thaliana,TDr-13,2017-152,9.2021,Sweden,south_sweden,55.77,14.13,SWE,20degree_LD,NA,GMI,TDr,Mattias Jakobsson,CS77347,7.4,5.7,2.5,615,19.7,-2.8,22.5,14.9,1.9,15.5,0,623,69,35,21,191,111,179,147
6201,2021-0510,133,133,0,1,A. thaliana,TDr-16,2016-727,9.2021,Sweden,south_sweden,55.77,14.12,SWE,20degree_LD,NA,GMI,TDr,Mattias Jakobsson,CS77348,7.4,5.7,2.5,615,19.7,-2.8,22.5,14.9,1.9,15.5,0,623,69,35,21,191,111,179,147
6202,2021-0666,67,67,0,1,A. thaliana,TDr-17,2017-150,9.2021,Sweden,south_sweden,55.77,14.12,SWE,20degree_LD,NA,GMI,TDr,Mattias Jakobsson,CS77349,7.4,5.7,2.5,615,19.7,-2.8,22.5,14.9,1.9,15.5,0,623,69,35,21,191,111,179,147
6203,2021-0667,79,79,0,1,A. thaliana,TDr-18,2017-151,9.2021,Sweden,south_sweden,55.77,14.12,SWE,20degree_LD,NA,GMI,TDr,Mattias Jakobsson,CS77350,7.4,5.7,2.5,615,19.7,-2.8,22.5,14.9,1.9,15.5,0,623,69,35,21,191,111,179,147
6242,2021-0474,93,93,0,1,A. thaliana,Tomegap-2,2015-382,9.2021,Sweden,south_sweden,55.7,13.2,SWE,20degree_LD,NA,GMI,Tomegap,Mattias Jakobsson,CS77377,7.8,6.1,2.6,618,20.2,-2.9,23.1,15.2,2.4,15.9,0.3,665,69,35,22,203,117,191,157
6258,2021-0511,65,65,0,1,A. thaliana,TV-10,2016-975,9.2021,Sweden,admixed,55.58,14.33,SWE,20degree_LD,NA,GMI,TV,Mattias Jakobsson,CS78767,7.7,5.5,2.4,607.7,19.8,-2.3,22.1,15.2,2.2,15.7,0.4,588,64,33,20,180,105,168,137
6284,2021-0497,80,81,1,0.987654321,A. thaliana,TV-38,2016-060,9.2021,Sweden,south_sweden,55.58,14.33,SWE,20degree_LD,NA,GMI,TV,Mattias Jakobsson,CS78770,7.7,5.5,2.4,607.7,19.8,-2.3,22.1,15.2,2.2,15.7,0.4,588,64,33,20,180,105,168,137
6296,2021-0677,57,57,0,1,A. thaliana,UduI 1-11,2017-178,9.2021,Central Europe,central_europe,49.28,16.63,CZE,20degree_LD,NA,Monsanto,UduI 1,Jirina Relichov,CS78774,8.4,8.9,3,724.2,23.8,-5.3,29.1,17.3,0.2,17.3,-1.3,548,79,25,42,221,78,221,82
6413,2021-0477,46,46,0,1,A. thaliana,Ull3-4,2015-389,9.2021,Sweden,south_sweden,56.06,13.97,SWE,20degree_LD,NA,GMI,Ull3,Magnus Nordborg,CS78819,7.4,6.2,2.6,623.5,20.2,-3.2,23.4,15,2,15.7,-0.1,663,73,37,21,204,117,191,158
6424,2021-0680,73,73,0,1,A. thaliana,ZdrI 1-23,2017-174,9.2021,Central Europe,central_europe,49.39,16.25,CZE,20degree_LD,NA,Monsanto,ZdrI 1,Jirina Relichov,CS78875,7.3,8.6,3,698.7,22.2,-5.9,28.1,15.9,-0.7,15.9,-2,623,87,30,40,250,93,250,96
6445,2021-0681,42,43,1,0.976744186,A. thaliana,ZdrI 2-21,2017-175,9.2021,Central Europe,central_europe,49.39,16.25,CZE,20degree_LD,NA,Monsanto,ZdrI 2,Jirina Relichov,CS78876,7.3,8.6,3,698.7,22.2,-5.9,28.1,15.9,-0.7,15.9,-2,623,87,30,40,250,93,250,96
6897,2021-0793,97,99,2,0.97979798,A. thaliana,Ag-0,"6897 (Almudena Molla Morales, Austria)",9.2021,Western Europe,western_europe,45,1.3,FRA,20degree_LD,NA,Salk,Ag,Albert Kranz,CS76430,12.2,10.6,4.1,548.7,26.3,0.6,25.7,5.9,19.1,19.1,5,882,91,55,12,248,202,202,239
6903,2021-0608,86,86,0,1,A. thaliana,Bor-4,2017-173,9.2021,Central Europe,central_europe,49.4,16.23,CZE,20degree_LD,NA,Salk,Bor,Jirina Relichov,CS76454,7.3,8.6,3,698.7,22.2,-5.9,28.1,15.9,-0.7,15.9,-2,623,87,30,40,250,93,250,96
6915,2021-0521,68,70,2,0.971428571,A. thaliana,Ei-2,2017-095,9.2021,Western Europe,germany,50.3,6.3,GER,20degree_LD,NA,Salk,Eifel,Albert Kranz,CS76478,7.5,6.9,3.1,569,19.5,-2.7,22.2,1.1,3.5,14.7,0.2,1002,109,66,14,291,214,270,273
6924,2021-0435,54,55,1,0.981818182,A. thaliana,HR-5,2015-395,9.2021,Western Europe,western_europe,51.41,-0.64,UK,20degree_LD,NA,Salk,HR,Mick Crawley,CS76514,10.1,7.9,3.4,520.7,22.7,-0.1,22.8,6.9,6.4,16.8,3.4,671,66,40,14,195,143,155,170
6933,2021-0554,49,49,0,1,A. thaliana,LL-0,2017-077,9.2021,Spain,spain,41.59,2.49,ESP,20degree_LD,NA,Salk,Ll,Albert Kranz,CS77047,15.2,7,3.1,533.5,27.1,5,22.1,16.2,22.1,22.2,8.7,714,94,34,25,234,145,173,150
6944,2021-0657,87,87,0,1,A. thaliana,NFA-8,2017-203,9.2021,Western Europe,western_europe,51.41,-0.64,UK,20degree_LD,NA,Salk,NFA,Mick Crawley,CS78913,10.1,7.9,3.4,520.7,22.7,-0.1,22.8,6.9,6.4,16.8,3.4,671,66,40,14,195,143,155,170
6945,2021-0558,59,59,0,1,A. thaliana,Nok-3,2017-076,9.2021,Western Europe,germany,52.24,4.45,NED,20degree_LD,NA,Salk,Nok,Albert Kranz,CS76562,9.4,6.1,2.9,523.5,20.6,0.2,20.4,10.8,4.7,16,3.1,782,87,44,21,243,146,206,185
6957,2021-0724,64,64,0,1,A. thaliana,Pu2-8,2017-260,9.2021,Central Europe,central_europe,49.42,16.36,CZE,20degree_LD,NA,Salk,Pu2,Ivo Cetl,CS77192,7.4,8.6,3,703.8,22.4,-5.9,28.3,16.1,-0.6,16.1,-1.9,607,86,28,41,245,88,245,92
6958,2021-0794,65,67,2,0.970149254,A. thaliana,Ra-0,"6958 (Almudena Molla Morales, Austria)",9.2021,Western Europe,western_europe,46,3.3,FRA,20degree_LD,NA,Salk,Ra,Albert Kranz,CS76582,10.6,10.3,3.9,580.5,25.1,-1.3,26.4,16.2,4.3,18,3.1,708,86,41,25,224,129,219,137
6959,2021-0795,58,60,2,0.966666667,A. thaliana,Rennes-1,"6959 (Almudena Molla Morales, Austria)",9.2021,Western Europe,western_europe,48.5,-1.41,FRA,20degree_LD,NA,Salk,REN,Gerhard Röbbelen,CS77210,11.2,7.7,3.8,457.9,22.3,2.4,19.9,6.4,10.3,17.1,5.4,740,85,47,19,234,154,170,210
6960,2021-0796,52,52,0,1,A. thaliana,Rennes-11,"6960 (Almudena Molla Morales, Austria)",9.2021,Western Europe,western_europe,48.5,-1.41,FRA,20degree_LD,NA,Salk,REN,Gerhard Röbbelen,CS77211,11.2,7.7,3.8,457.9,22.3,2.4,19.9,6.4,10.3,17.1,5.4,740,85,47,19,234,154,170,210
6961,2021-0565,94,94,0,1,A. thaliana,Se-0,2017-050,9.2021,Spain,spain,38.33,-3.53,ESP,20degree_LD,NA,Salk,Se,Albert Kranz,CS76597,16.3,11.7,3.6,679.2,34.9,3.2,31.7,11.6,25.4,25.4,8.1,468,66,4,49,174,27,27,158
6970,2021-0674,46,47,1,0.978723404,A. thaliana,Ts-1,2017-192,9.2021,Spain,spain,41.72,2.93,ESP,20degree_LD,NA,Salk,Ts,Albert Kranz,CS76615,15.2,7,3.1,529.6,27,4.8,22.2,16.3,22,22.1,8.7,716,108,29,31,242,131,158,157
6971,2021-0675,74,75,1,0.986666667,A. thaliana,Ts-5,2017-193,9.2021,Spain,spain,41.72,2.93,ESP,20degree_LD,NA,Salk,Ts,Albert Kranz,CS77388,15.2,7,3.1,529.6,27,4.8,22.2,16.3,22,22.1,8.7,716,108,29,31,242,131,158,157
6974,2021-0498,92,92,0,1,A. thaliana,Ull2-5,2016-062,9.2021,Spain,south_sweden,56.06,13.97,SWE,20degree_LD,NA,GMI,Ull2,Magnus Nordborg,CS78818,7.4,6.2,2.6,623.5,20.2,-3.2,23.4,15,2,15.7,-0.1,663,73,37,21,204,117,191,158
6981,2021-0599,73,75,2,0.973333333,A. thaliana,Ws-2,2017-059,9.2021,Central Europe,admixed,52.3,30,RUS,20degree_LD,NA,"MPI,Salk",Ws,Kenneth Feldmann,CS78920,6.7,8.7,2.5,906.2,24.3,-10,34.3,17.9,-4.3,17.9,-5.2,628,88,30,35,243,100,243,112
6982,2021-0600,49,51,2,0.960784314,A. thaliana,Wt-5,2017-096,9.2021,Central Europe,germany,52.3,9.3,GER,20degree_LD,NA,Salk,Wietze,Albert Kranz,CS76632,8.4,7.8,3.2,593,21.4,-2.5,23.9,15.9,4.1,15.9,0.8,783,82,51,15,237,161,237,186
6987,2021-0604,46,46,0,1,A. thaliana,Ak-1,2017-196,9.2021,Central Europe,admixed,48.07,7.63,GER,20degree_LD,NA,Salk,Achkarren/Freiburg,Albert Kranz,CS76431,10.2,8.5,3.2,638.2,24.8,-1,25.8,18.3,1.9,18.3,1.9,675,86,36,29,236,117,236,117
6989,2021-0513,98,99,1,0.98989899,A. thaliana,Alst-1,2017-052,9.2021,Western Europe,western_europe,54.8,-2.43,UK,20degree_LD,NA,Salk,Alst,Maarten Koornneef,CS76432,6.1,7.1,3.6,451.8,17,-2.5,19.5,1.4,8,12,0.5,1196,130,76,19,380,230,260,345
6997,2021-0453,102,103,1,0.990291262,A. thaliana,Appt-1,2016-954,9.2021,Western Europe,germany,51.83,5.58,NED,20degree_LD,NA,Salk,Appt,Maarten Koornneef,CS76440,9.4,7.6,3.4,546,21.5,-0.6,22.1,16.3,5.3,16.3,2.5,775,72,47,13,212,156,212,190
7002,2021-0514,48,48,0,1,A. thaliana,Baa-1,2017-089,9.2021,Western Europe,germany,51.33,6.1,NED,20degree_LD,NA,Salk,Baa,Maarten Koornneef,CS76442,10,7.7,3.3,562.1,22.4,-0.3,22.7,17.1,5.8,17.1,2.7,777,76,50,12,224,161,224,183
7003,2021-0520,92,92,0,1,A. thaliana,Bs-1,2017-099,9.2021,Central Europe,admixed,47.5,7.5,SUI,20degree_LD,NA,Salk,Bs,Albert Kranz,CS78888,9.5,8.4,3.3,622.7,24,-1.2,25.2,17.5,2.9,17.5,1.6,807,97,52,21,263,164,263,167
7008,2021-0517,64,65,1,0.984615385,A. thaliana,Benk-1,2017-060,9.2021,Western Europe,germany,52,5.68,NED,20degree_LD,NA,Salk,Benk,Maarten Koornneef,CS76447,9.2,7.5,3.4,545,21.2,-0.8,22,15.7,4.9,16.1,2.2,788,76,48,15,222,154,221,193
7013,2021-0516,72,72,0,1,A. thaliana,Bd-0,2017-065,9.2021,Central Europe,south_sweden,52.46,13.29,GER,20degree_LD,NA,Salk,Berlin/Dahlem,Albert Kranz,CS76445,9.1,8.2,3,690.7,23.9,-3.3,27.2,17.8,4.3,17.8,0.1,572,69,35,21,186,113,186,128
7058,2021-0612,81,81,0,1,A. thaliana,Bur-0,2017-224,9.2021,Spain,admixed,53.08,-9.08,IRL,20degree_LD,NA,Mott,Bur,Albert Kranz,CS76734,9.4,6.7,4,365.8,18.4,1.8,16.6,7.6,10.6,14.2,5,1129,131,65,22,362,210,246,324
7062,2021-0613,45,46,1,0.97826087,A. thaliana,Ca-0,2017-197,9.2021,Central Europe,germany,50.3,8.27,GER,20degree_LD,NA,Salk,Camberg/Taunus,Albert Kranz,CS76459,8.4,7.9,3.1,623.4,22.1,-2.8,24.9,16.3,4.2,16.3,0.3,713,69,46,13,205,144,205,172
7071,2021-0797,102,102,0,1,A. thaliana,Chat-1,"7071 (Almudena Molla Morales, Austria)",9.2021,Western Europe,western_europe,48.07,1.34,FRA,20degree_LD,NA,Salk,Chat,Maarten Koornneef,CS76463,10.6,8.8,3.6,555.4,24.1,0.1,24,4.4,6.9,17.7,3.5,639,62,47,8,176,145,151,165
7092,2021-0798,43,43,0,1,A. thaliana,Com-1,"7092 (Almudena Molla Morales, Austria)",9.2021,Western Europe,western_europe,49.42,2.82,FRA,20degree_LD,NA,Salk,Com,Maarten Koornneef,CS76469,10.4,8.5,3.6,551.4,23.4,-0.1,23.5,10.9,6.7,17.4,3.2,635,61,43,10,174,135,164,153
7119,2021-0522,54,56,2,0.964285714,A. thaliana,En-2,2017-100,9.2021,Central Europe,germany,50,8.5,GER,20degree_LD,NA,Salk,Enkheim/Frankfurt,Albert Kranz,CS76481,9.3,8.3,3.2,642.2,23.5,-2.3,25.8,17.4,5.2,17.4,1,626,66,38,17,193,121,193,139
7130,2021-0799,67,67,0,1,A. thaliana,Et-0,"7130 (Almudena Molla Morales, Austria)",9.2021,Western Europe,western_europe,44.64,2.56,FRA,20degree_LD,NA,Salk,Et,Albert Kranz,CS76486,11.3,10.5,3.9,573.5,26.1,-0.4,26.5,13.7,5.1,18.7,3.9,747,81,48,15,207,159,185,176
7133,2021-0528,59,59,0,1,A. thaliana,Fr-2,2017-117,9.2021,Central Europe,germany,50.11,8.68,GER,20degree_LD,NA,Salk,Frankfurt,Albert Kranz,CS76489,9.9,8.8,3.3,640.7,24.6,-1.9,26.5,18.1,2.7,18.1,1.5,656,71,41,16,201,134,201,143
7147,2021-0619,85,87,2,0.977011494,A. thaliana,Gie-0,2017-199,9.2021,Central Europe,admixed,50.58,8.68,GER,20degree_LD,NA,Salk,Gieben,Albert Kranz,CS76493,9,8.2,3.1,642.3,23.2,-2.6,25.8,15.6,4.7,17.1,0.6,717,71,44,12,205,154,195,165
7158,2021-0530,46,46,0,1,A. thaliana,Gr-5,2017-103,9.2021,Central Europe,central_europe,47,15.5,AUT,20degree_LD,NA,Monsanto,Graz,Albert Kranz,CS76885,7.8,9.9,3.1,756.8,24.3,-7.2,31.5,17.3,-2.3,17.3,-2.3,891,127,34,42,362,116,362,116
7169,2021-0702,54,55,1,0.981818182,A. thaliana,Hh-0,2017-354,9.2021,Central Europe,admixed,54.42,9.89,GER,20degree_LD,NA,Salk,Hohenlieth,Albert Kranz,CS76512,8.1,6.4,2.8,585.3,20.5,-1.8,22.3,15.2,3.2,15.6,0.9,782,83,46,20,234,142,226,185
7177,2021-0544,48,52,4,0.923076923,A. thaliana,Jm-0,2017-055,9.2021,Central Europe,central_europe,49,15,CZE,20degree_LD,NA,Salk,Jm,Albert Kranz,CS76520,7.7,9.2,3.2,700.4,23.2,-5.4,28.6,16.6,-0.2,16.6,-1.4,706,96,37,36,273,118,273,120
7207,2021-0601,56,56,0,1,A. thaliana,Kyoto,2017-148,9.2021,Central Europe,central_europe,35.01,135.75,JPN,20degree_LD,NA,Salk,Kyoto,Hirokazu Tsukaya,CS76535,13.5,8.5,2.6,825.6,30.3,-1.4,31.7,23.8,3.2,24.2,3.2,1787,247,76,39,668,253,637,253
7217,2021-0800,43,45,2,0.955555556,A. thaliana,Lm-2,"7217 (Almudena Molla Morales, Austria)",9.2021,Western Europe,western_europe,48,0.5,FRA,20degree_LD,NA,Salk,Lm,Albert Kranz,CS76545,10.8,9.2,3.8,533.4,24.2,0.4,23.8,4.8,17.7,17.7,3.9,680,68,49,12,201,150,150,190
7244,2021-0656,87,87,0,1,A. thaliana,Mnz-0,2017-198,9.2021,Central Europe,germany,50,8.27,GER,20degree_LD,NA,Salk,Mainz,Albert Kranz,CS76552,9,8.1,3.2,632.5,23,-2.3,25.3,17,4.9,17,0.8,628,65,39,16,191,121,191,143
7255,2021-0556,76,78,2,0.974358974,A. thaliana,Mh-0,2017-104,9.2021,Central Europe,germany,50.95,20.5,POL,20degree_LD,NA,Salk,Muhlen,Albert Kranz,CS76550,7.1,8.4,2.7,795.5,22.6,-8.5,31.1,16.5,-2.5,16.5,-4,630,91,28,41,255,93,255,98
7268,2021-0559,122,125,3,0.976,A. thaliana,Np-0,2017-061,9.2021,Central Europe,admixed,52.7,10.98,GER,20degree_LD,NA,Salk,Nieps/Salzwedel,Albert Kranz,CS76563,8.7,8.1,3.2,637.5,22.7,-2.6,25.3,16.8,1.3,16.8,0.5,603,67,36,19,194,122,194,130
7276,2021-0560,43,43,0,1,A. thaliana,Ob-0,2017-116,9.2021,Central Europe,germany,50.2,8.58,GER,20degree_LD,NA,Salk,Oberursel/Hasen,Albert Kranz,CS76566,8.7,8.3,3.2,633.4,22.8,-2.8,25.6,16.8,4.5,16.8,0.5,732,73,46,12,210,153,210,171
7288,2021-0658,58,58,0,1,A. thaliana,Oy-0,2017-200,9.2021,Sweden,admixed,60.39,6.19,NOR,20degree_LD,NA,Mott,Oy,Albert Kranz,CS77156,3.8,5.5,2.7,527.3,14.9,-5.3,20.2,1.2,5.9,10.7,-2.5,2441,303,110,32,858,379,490,717
7305,2021-0562,90,91,1,0.989010989,A. thaliana,Pt-0,2017-118,9.2021,Central Europe,admixed,53.48,10.61,GER,20degree_LD,NA,Salk,Poetrau/Lauenburg,Albert Kranz,CS78915,8.5,8.2,3.1,643.4,22.9,-2.9,25.8,16.8,3.7,16.8,0.3,644,72,37,19,206,123,206,141
7307,2021-0801,66,66,0,1,A. thaliana,Pn-0,"7307 (Almudena Molla Morales, Austria)",9.2021,Western Europe,western_europe,48.07,-2.97,FRA,20degree_LD,NA,Monsanto,Pn,Albert Kranz,CS77182,11,6.7,3.6,431.4,20.9,2.7,18.2,6.5,16.2,16.6,5.5,870,106,46,27,300,151,172,284
7320,2021-0802,83,83,0,1,A. thaliana,Rou-0,"7320 (Almudena Molla Morales, Austria)",9.2021,Western Europe,western_europe,49.44,1.1,FRA,20degree_LD,NA,Salk,Rou,Albert Kranz,CS76591,10.5,8.6,3.8,506.7,23,0.6,22.4,7.6,6.9,17,4.1,682,72,44,14,203,146,156,180
7327,2021-0662,45,47,2,0.957446809,A. thaliana,Sf-1,2017-194,9.2021,Spain,spain,41.78,3.03,ESP,20degree_LD,NA,Salk,Sf,F. Laibach,CS77246,15.7,7.2,3.2,515.4,27.3,5.4,21.9,16.9,22.4,22.5,9.5,646,102,23,34,227,112,141,142
7328,2021-0663,50,52,2,0.961538462,A. thaliana,Sf-2,2017-195,9.2021,Spain,spain,41.78,3.03,ESP,20degree_LD,NA,Mott,Sf,Albert Kranz,CS77247,15.7,7.2,3.2,515.4,27.3,5.4,21.9,16.9,22.4,22.5,9.5,646,102,23,34,227,112,141,142
